"time(s), volume(cm3)",
0,9.810966146
0.0004,9.812180488
0.0008,9.811746756
0.0012,9.810229038
0.0016,9.808451832
0.002,9.806718693
0.0024,9.805549225
0.0028,9.806285518
0.0032,9.810055619
0.0036,9.815348089
0.004,9.817909937
0.0044,9.814523416
0.0048,9.808191817
0.0052,9.808365158
0.0056,9.824473596
0.006,9.856305382
0.0064,9.890762599
0.0068,9.909005763
0.0072,9.899962999
0.0076,9.868990869
0.008,9.833488008
0.0084,9.809535405
0.0088,9.802345672
0.0092,9.805982325
0.0096,9.811269699
0.01,9.813481954
0.0104,9.813395177
0.0108,9.813698905
0.0112,9.814740419
0.0116,9.814783821
0.012,9.812744408
0.0124,9.809795504
0.0128,9.808148483
0.0132,9.808625185
0.0136,9.809968912
0.014,9.81048918
0.0144,9.809708802
0.0148,9.808625185
0.0152,9.808191817
0.0156,9.808365158
0.016,9.80849517
0.0164,9.808191817
0.0168,9.808061815
0.0172,9.808841887
0.0176,9.810749336
0.018,9.813134857
0.0184,9.815044243
0.0188,9.815695368
0.0192,9.815000839
0.0196,9.813134857
0.02,9.81048918
0.0204,9.807628503
0.0208,9.805202777
0.0212,9.803644118
0.0216,9.803384397
0.022,9.804509969
0.0224,9.806935297
0.0228,9.810185683
0.0232,9.813395177
0.0236,9.815391497
0.024,9.815565135
0.0244,9.81395926
0.0248,9.811529905
0.0252,9.809448708
0.0256,9.808755205
0.026,9.809752153
0.0264,9.811920242
0.0268,9.813915866
0.0272,9.81395926
0.0276,9.810836059
0.028,9.80481306
0.0284,9.797501663
0.0288,9.791152314
0.0292,9.78670913
0.0296,9.783261334
0.03,9.778783409
0.0304,9.771559859
0.0308,9.761390494
0.0312,9.749450343
0.0316,9.736990032
0.032,9.724269187
0.0324,9.710612806
0.0328,9.695355124
0.0332,9.678849993
0.0336,9.662535393
0.034,9.648035921
0.0344,9.635540914
0.0348,9.623332119
0.0352,9.608679193
0.0356,9.589715687
0.036,9.566828136
0.0364,9.542480556
0.0368,9.519084579
0.0372,9.497509943
0.0376,9.476328299
0.038,9.453544361
0.0384,9.428078346
0.0388,9.400413435
0.0392,9.371921626
0.0396,9.343551483
0.04,9.315340896
0.0404,9.286753882
0.0408,9.256928575
0.0412,9.225180176
0.0416,9.191221366
0.042,9.155295994
0.0424,9.11848588
0.0428,9.082016362
0.0432,9.046565133
0.0436,9.011681712
0.044,8.976225387
0.0444,8.939271598
0.0448,8.900521143
0.0452,8.860204291
0.0456,8.818510987
0.046,8.775291809
0.0464,8.730175077
0.0468,8.682974867
0.0472,8.634068787
0.0476,8.584075025
0.048,8.533802403
0.0484,8.483554099
0.0488,8.433067039
0.0492,8.381550545
0.0496,8.328468104
0.05,8.274166133
0.0504,8.219781467
0.0508,8.166072337
0.0512,8.112579243
0.0516,8.057740937
0.052,8.000230792
0.0524,7.940172858
0.0528,7.878870897
0.0532,7.817545202
0.0536,7.755998175
0.054,7.693230887
0.0544,7.628394945
0.0548,7.561902624
0.0552,7.494913183
0.0556,7.42827021
0.056,7.361611902
0.0564,7.293732297
0.0568,7.223401353
0.0572,7.150386674
0.0576,7.075618217
0.058,7.000731041
0.0584,6.927017964
0.0588,6.854494546
0.0592,6.781895618
0.0596,6.707770168
0.06,6.631854423
0.0604,6.555278747
0.0608,6.479283449
0.0612,6.403947639
0.0616,6.328046602
0.062,6.250505241
0.0624,6.171481707
0.0628,6.092116953
0.0632,6.013026509
0.0636,5.933575315
0.064,5.852520843
0.0644,5.769465143
0.0648,5.685233868
0.0652,5.600952235
0.0656,5.517034842
0.066,5.433146247
0.0664,5.348917535
0.0668,5.264351306
0.0672,5.17935344
0.0676,5.093415477
0.068,5.006040513
0.0684,4.917526415
0.0688,4.8289489
0.0692,4.7411562
0.0696,4.654024495
0.07,4.566756807
0.0704,4.478805461
0.0708,4.390352509
0.0712,4.301729634
0.0716,4.212834898
0.072,4.123387352
0.0724,4.033644526
0.0728,3.944441078
0.0732,3.856262198
0.0736,3.76861661
0.074,3.680595177
0.0744,3.592033675
0.0748,3.503718566
0.0752,3.416296525
0.0756,3.329336928
0.076,3.241910441
0.0764,3.154026338
0.0768,3.066859729
0.0772,2.981005601
0.0776,2.895125063
0.078,2.807408426
0.0784,2.719544644
0.0788,2.638944319
0.0792,2.576164539
0.0796,2.538997191
0.08,2.527746989
0.0804,2.534488217
0.0808,2.547047566
0.0812,2.555902977
0.0816,2.558959493
0.082,2.560097688
0.0824,2.563331458
0.0828,2.568785508
0.0832,2.573561877
0.0836,2.575536254
0.084,2.575594424
0.0844,2.576182602
0.0848,2.578276018
0.0852,2.580382676
0.0856,2.580416921
0.086,2.57825189
0.0864,2.576044703
0.0868,2.576192636
0.0872,2.579220498
0.0876,2.58361068
0.088,2.587371157
0.0884,2.589635739
0.0888,2.590782505
0.0892,2.591550601
0.0896,2.592183479
0.09,2.592513971
0.0904,2.59244679
0.0908,2.592216043
0.0912,2.592207902
0.0916,2.592688414
0.092,2.593760726
0.0924,2.595423768
0.0928,2.597496009
0.0932,2.599499524
0.0936,2.600839145
0.094,2.601147449
0.0944,2.600626589
0.0948,2.599968659
0.0952,2.599868946
0.0956,2.600642991
0.096,2.602129661
0.0964,2.603960137
0.0968,2.605801695
0.0972,2.607446054
0.0976,2.608735566
0.098,2.609565031
0.0984,2.609902472
0.0988,2.609824672
0.0992,2.609540236
0.0996,2.609303382
0.1,2.60938395
0.1004,2.610009954
0.1008,2.611256748
0.1012,2.612993659
0.1016,2.614870107
0.102,2.616473813
0.1024,2.617482692
0.1028,2.617821081
0.1032,2.61766085
0.1036,2.61729
0.104,2.617012845
0.1044,2.617045346
0.1048,2.617461888
0.1052,2.618264182
0.1056,2.619416283
0.106,2.620841229
0.1064,2.622361099
0.1068,2.623658609
0.1072,2.624425335
0.1076,2.62453836
0.108,2.6242357
0.1084,2.623989605
0.1088,2.624225237
0.1092,2.625046771
0.1096,2.626225635
0.11,2.627435868
0.1104,2.628516282
0.1108,2.629475311
0.1112,2.630369062
0.1116,2.631100962
0.112,2.631509827
0.1124,2.631522462
0.1128,2.63130643
0.1132,2.63120748
0.1136,2.631532991
0.114,2.632388241
0.1144,2.633583682
0.1148,2.634806922
0.1152,2.6357575
0.1156,2.636296069
0.116,2.636465236
0.1164,2.636441974
0.1168,2.636397566
0.1172,2.63643563
0.1176,2.636614523
0.118,2.636968158
0.1184,2.637560188
0.1188,2.638416388
0.1192,2.63945888
0.1196,2.640464087
0.12,2.641183118
0.1204,2.641504119
0.1208,2.641518986
0.1212,2.641499871
0.1216,2.641705012
0.122,2.642259009
0.1224,2.64311433
0.1228,2.64413964
0.1232,2.645185003
0.1236,2.646114915
0.124,2.646819372
0.1244,2.647199499
0.1248,2.647267798
0.1252,2.647172678
0.1256,2.647162007
0.126,2.647452581
0.1264,2.648075446
0.1268,2.648875088
0.1272,2.649597066
0.1276,2.65006579
0.128,2.650272403
0.1284,2.650354922
0.1288,2.650459789
0.1292,2.650681453
0.1296,2.651026403
0.13,2.651463556
0.1304,2.651985639
0.1308,2.652553921
0.1312,2.653121523
0.1316,2.653603549
0.132,2.653952438
0.1324,2.654211249
0.1328,2.654464861
0.1332,2.654764596
0.1336,2.655142945
0.134,2.655596648
0.1344,2.656139876
0.1348,2.656790934
0.1352,2.657519856
0.1356,2.658235317
0.136,2.658794821
0.1364,2.659127986
0.1368,2.659321067
0.1372,2.659557315
0.1376,2.659995427
0.138,2.66066054
0.1384,2.661404778
0.1388,2.662073824
0.1392,2.662585374
0.1396,2.662985652
0.14,2.663377406
0.1404,2.663806087
0.1408,2.664237086
0.1412,2.664618416
0.1416,2.664964044
0.142,2.66538462
0.1424,2.665947446
0.1428,2.666588643
0.1432,2.667123808
0.1436,2.667385478
0.144,2.667407191
0.1444,2.667424561
0.1448,2.667715675
0.1452,2.668381716
0.1456,2.669281942
0.146,2.670128431
0.1464,2.670691288
0.1468,2.670927602
0.1472,2.670988582
0.1476,2.671081191
0.148,2.671330652
0.1484,2.67175781
0.1488,2.67230398
0.1492,2.672881989
0.1496,2.673457038
0.15,2.673999607
0.1504,2.674497606
0.1508,2.67493681
0.1512,2.675284364
0.1516,2.675525952
0.152,2.675704173
0.1524,2.675908665
0.1528,2.676247746
0.1532,2.67675324
0.1536,2.677376108
0.154,2.677994916
0.1544,2.678505526
0.1548,2.678895758
0.1552,2.679226898
0.1556,2.679570186
0.156,2.679984899
0.1564,2.680473305
0.1568,2.681006929
0.1572,2.681574851
0.1576,2.682154029
0.158,2.682694996
0.1584,2.68315808
0.1588,2.683491486
0.1592,2.683728115
0.1596,2.683936165
0.16,2.684180577
0.1604,2.684468005
0.1608,2.684768723
0.1612,2.68506399
0.1616,2.685378083
0.162,2.685788169
0.1624,2.686338467
0.1628,2.686972895
0.1632,2.68756569
0.1636,2.688000816
0.164,2.688258216
0.1644,2.688429468
0.1648,2.688649377
0.1652,2.689009704
0.1656,2.689507288
0.166,2.690070331
0.1664,2.690594922
0.1668,2.691015628
0.1672,2.691307968
0.1676,2.691500742
0.168,2.691692395
0.1684,2.691967161
0.1688,2.692359512
0.1692,2.692842943
0.1696,2.6933532
0.17,2.693855847
0.1704,2.694344316
0.1708,2.694867369
0.1712,2.695420718
0.1716,2.69596425
0.172,2.696409064
0.1724,2.696708315
0.1728,2.696896334
0.1732,2.697064345
0.1736,2.697303633
0.174,2.697666518
0.1744,2.698111954
0.1748,2.698555324
0.1752,2.698923039
0.1756,2.699189456
0.176,2.699418009
0.1764,2.699705654
0.1768,2.700103926
0.1772,2.700627208
0.1776,2.701193158
0.178,2.701729283
0.1784,2.702218688
0.1788,2.702698133
0.1792,2.703183451
0.1796,2.70365777
0.18,2.704062848
0.1804,2.704365015
0.1808,2.704601261
0.1812,2.704889093
0.1816,2.705341657
0.182,2.70597259
0.1824,2.706678924
0.1828,2.707283599
0.1832,2.707652927
0.1836,2.707802194
0.184,2.707865097
0.1844,2.708030118
0.1848,2.708382701
0.1852,2.708852297
0.1856,2.709286086
0.186,2.70956603
0.1864,2.709724528
0.1868,2.709889798
0.1872,2.710176633
0.1876,2.710599633
0.188,2.711084596
0.1884,2.711539456
0.1888,2.711965179
0.1892,2.712388795
0.1896,2.712799021
0.19,2.713131671
0.1904,2.713347047
0.1908,2.713490231
0.1912,2.713685352
0.1916,2.714027276
0.192,2.714500032
0.1924,2.714965201
0.1928,2.715317513
0.1932,2.715553622
0.1936,2.715776208
0.194,2.716084788
0.1944,2.716514354
0.1948,2.717010697
0.1952,2.717501731
0.1956,2.717956713
0.196,2.718364269
0.1964,2.718715284
0.1968,2.718983793
0.1972,2.719177519
0.1976,2.719337252
0.198,2.71951872
0.1984,2.719783838
0.1988,2.720136557
0.1992,2.720569811
0.1996,2.721049611
