"Time  (sec)","Volume  (cm3)","Temperature  (K)","Pressure  (bar)","Mole_fraction_AR  ()","Mole_fraction_HE  ()","Mole_fraction_N2  ()","Mole_fraction_H2  ()","Mole_fraction_H  ()","Mole_fraction_O  ()","Mole_fraction_O2  ()","Mole_fraction_OH  ()","Mole_fraction_H2O  ()","Mole_fraction_HO2  ()","Mole_fraction_H2O2  ()","Mole_fraction_CO  ()","Mole_fraction_CO2  ()","Mole_fraction_C  ()","Mole_fraction_CH  ()","Mole_fraction_CH2  ()","Mole_fraction_CH2(S)  ()","Mole_fraction_CH3  ()","Mole_fraction_CH4  ()","Mole_fraction_HCO  ()","Mole_fraction_CH2O  ()","Mole_fraction_CH2OH  ()","Mole_fraction_CH3O  ()","Mole_fraction_CH3OH  ()","Mole_fraction_C2H  ()","Mole_fraction_C2H2  ()","Mole_fraction_C2H3  ()","Mole_fraction_C2H4  ()","Mole_fraction_C2H5  ()","Mole_fraction_C2H6  ()","Mole_fraction_HCCO  ()","Mole_fraction_CH2CO  ()","Mole_fraction_CH2CHO  ()","Mole_fraction_CH3CHO  ()","Mole_fraction_CH3CO  ()","Mole_fraction_H2CC  ()","Mole_fraction_OH*  ()","Mole_fraction_CH*  ()","Specific_heat_Cp  (erg/g-K)","Heat_capacity_ratio  ()","Entropy  (erg/g-K)","Ppmvd15%O2_CO  (ppm)"
0.0252,1,2404.471,1.364775,0.9445864,1.798744E-22,0,5.944945E-05,0.0001955538,0.0009577687,0.01883697,0.0005990721,0.001268711,1.507947E-07,9.17446E-10,0.003552716,0.02994325,1.277792E-15,6.960766E-18,5.359835E-19,4.005498E-20,2.1049E-19,4.026355E-21,3.855034E-10,2.442337E-13,2.293797E-19,1.355849E-20,5.973723E-22,7.811267E-24,4.543856E-23,9.112548E-29,3.270507E-30,5.631419E-36,2.217856E-38,3.271767E-20,4.512004E-21,1.134373E-27,2.204501E-29,5.746409E-27,4.126211E-26,3.703343E-12,2.558866E-24,6403178,1.484183,52765420,1116.641
0.0256,1,2405.053,1.365078,0.9446052,1.79878E-22,0,5.907149E-05,0.0001932069,0.0009492634,0.01882802,0.0005972261,0.00127122,1.498593E-07,9.099168E-10,0.003526237,0.0299704,1.267088E-15,6.851093E-18,5.290067E-19,3.953804E-20,2.06988E-19,3.971633E-21,3.784513E-10,2.410585E-13,2.238418E-19,1.321045E-20,5.851176E-22,7.687407E-24,4.477242E-23,8.85562E-29,3.183533E-30,5.407307E-36,2.136219E-38,3.229195E-20,4.456346E-21,1.106187E-27,2.124462E-29,5.608523E-27,4.035328E-26,3.691241E-12,2.527066E-24,6403275,1.484158,52765460,1108.27
0.026,1,2405.616,1.365372,0.9446234,1.798815E-22,0,5.870479E-05,0.0001909475,0.0009410555,0.01881935,0.0005954284,0.001273649,1.489566E-07,9.02641E-10,0.003500612,0.02999667,1.25667E-15,6.746154E-18,5.223021E-19,3.904105E-20,2.036345E-19,3.919083E-21,3.71706E-10,2.380022E-13,2.185759E-19,1.287991E-20,5.734251E-22,7.568118E-24,4.413092E-23,8.612028E-29,3.101063E-30,5.197678E-36,2.05964E-38,3.188132E-20,4.402769E-21,1.07941E-27,2.049428E-29,5.47741E-27,3.948924E-26,3.679677E-12,2.496491E-24,6403368,1.484134,52765500,1100.169
0.0264,1,2406.161,1.365655,0.9446411,1.798848E-22,0,5.834896E-05,0.0001887715,0.0009331318,0.01881095,0.0005936777,0.001276001,1.480852E-07,8.95608E-10,0.003475805,0.0300221,1.246531E-15,6.645689E-18,5.158567E-19,3.856307E-20,2.004216E-19,3.868593E-21,3.652503E-10,2.350592E-13,2.135653E-19,1.256576E-20,5.622624E-22,7.4532E-24,4.351295E-23,8.380908E-29,3.022802E-30,5.001368E-36,1.987725E-38,3.148515E-20,4.351173E-21,1.053952E-27,1.979006E-29,5.352644E-27,3.866715E-26,3.668619E-12,2.467082E-24,6403458,1.48411,52765530,1092.327
0.0268,1,2406.688,1.36593,0.9446581,1.798881E-22,0,5.800363E-05,0.0001866749,0.0009254799,0.01880282,0.0005919725,0.001278279,1.472437E-07,8.888078E-10,0.003451786,0.03004673,1.236664E-15,6.549454E-18,5.096582E-19,3.810321E-20,1.973417E-19,3.82006E-21,3.590686E-10,2.322243E-13,2.087941E-19,1.226698E-20,5.515991E-22,7.342465E-24,4.291748E-23,8.161462E-29,2.948476E-30,4.817322E-36,1.92012E-38,3.110281E-20,4.301467E-21,1.029731E-27,1.912838E-29,5.233836E-27,3.788439E-26,3.658035E-12,2.438784E-24,6403546,1.484087,52765560,1084.735
0.0272,1,2407.198,1.366195,0.9446746,1.798912E-22,0,5.766843E-05,0.0001846542,0.000918088,0.01879493,0.0005903116,0.001280486,1.464309E-07,8.822307E-10,0.003428523,0.03007058,1.227061E-15,6.457224E-18,5.036949E-19,3.766063E-20,1.943877E-19,3.773386E-21,3.53146E-10,2.294924E-13,2.04248E-19,1.19826E-20,5.414071E-22,7.235731E-24,4.234351E-23,7.952953E-29,2.877835E-30,4.644585E-36,1.8565E-38,3.073373E-20,4.253562E-21,1.006669E-27,1.850601E-29,5.120623E-27,3.713855E-26,3.647899E-12,2.411545E-24,6403630,1.484065,52765590,1077.383
0.0276,1,2407.691,1.366452,0.9446906,1.798943E-22,0,5.734301E-05,0.0001827059,0.0009109451,0.01878729,0.0005886938,0.001282624,1.456456E-07,8.758679E-10,0.003405987,0.03009368,1.217717E-15,6.368786E-18,4.979559E-19,3.723454E-20,1.915532E-19,3.728482E-21,3.474689E-10,2.26859E-13,1.999135E-19,1.171176E-20,5.3166E-22,7.132829E-24,4.179013E-23,7.754698E-29,2.810647E-30,4.48229E-36,1.796571E-38,3.037736E-20,4.207378E-21,9.846977E-28,1.792E-29,5.012672E-27,3.642738E-26,3.638185E-12,2.385315E-24,6403712,1.484044,52765620,1070.261
0.028,1,2408.169,1.366701,0.9447061,1.798972E-22,0,5.702704E-05,0.0001808267,0.0009040407,0.01877988,0.0005871177,0.001284696,1.448865E-07,8.697106E-10,0.003384151,0.03011606,1.208624E-15,6.283942E-18,4.924308E-19,3.682418E-20,1.888319E-19,3.685261E-21,3.420242E-10,2.243197E-13,1.957781E-19,1.145364E-20,5.223335E-22,7.033595E-24,4.125643E-23,7.566068E-29,2.746699E-30,4.32965E-36,1.740065E-38,3.003317E-20,4.162836E-21,9.637502E-28,1.736768E-29,4.909671E-27,3.574883E-26,3.628867E-12,2.360049E-24,6403791,1.484023,52765650,1063.36
0.0284,1,2408.632,1.366942,0.944721,1.799001E-22,0,5.672021E-05,0.0001790135,0.0008973649,0.01877269,0.0005855824,0.001286705,1.441527E-07,8.637507E-10,0.003362988,0.03013776,1.199775E-15,6.202507E-18,4.871099E-19,3.642884E-20,1.862182E-19,3.643644E-21,3.368001E-10,2.218702E-13,1.918303E-19,1.120749E-20,5.134047E-22,6.937874E-24,4.074157E-23,7.386479E-29,2.685791E-30,4.185945E-36,1.686735E-38,2.970065E-20,4.119864E-21,9.437663E-28,1.68466E-29,4.811333E-27,3.510097E-26,3.619925E-12,2.335702E-24,6403868,1.484003,52765670,1056.673
0.0288,1,2409.08,1.367175,0.9447355,1.799028E-22,0,5.64222E-05,0.0001772635,0.0008909082,0.01876572,0.0005840866,0.001288653,1.434432E-07,8.579806E-10,0.003342473,0.03015879,1.191163E-15,6.124308E-18,4.819839E-19,3.604786E-20,1.837066E-19,3.603555E-21,3.317851E-10,2.195066E-13,1.880593E-19,1.09726E-20,5.048522E-22,6.84552E-24,4.024477E-23,7.215388E-29,2.627742E-30,4.050523E-36,1.636359E-38,2.937934E-20,4.078392E-21,9.246899E-28,1.635453E-29,4.71739E-27,3.448203E-26,3.611338E-12,2.312234E-24,6403943,1.483984,52765690,1050.191
0.0292,1,2409.515,1.367402,0.9447496,1.799055E-22,0,5.613273E-05,0.0001755739,0.0008846618,0.01875896,0.0005826292,0.001290542,1.427568E-07,8.523927E-10,0.003322582,0.03017918,1.182783E-15,6.049182E-18,4.770441E-19,3.56806E-20,1.812921E-19,3.564924E-21,3.269689E-10,2.172253E-13,1.844552E-19,1.074833E-20,4.966562E-22,6.756391E-24,3.976525E-23,7.052293E-29,2.572382E-30,3.922787E-36,1.588731E-38,2.906878E-20,4.038355E-21,9.064688E-28,1.588944E-29,4.627594E-27,3.389036E-26,3.603086E-12,2.289605E-24,6404015,1.483965,52765720,1043.907
0.0296,1,2409.936,1.367621,0.9447632,1.799081E-22,0,5.585151E-05,0.0001739421,0.0008786172,0.0187524,0.0005812092,0.001292374,1.420928E-07,8.469802E-10,0.003303292,0.03019895,1.174628E-15,5.976977E-18,4.722822E-19,3.532645E-20,1.7897E-19,3.527683E-21,3.223413E-10,2.150227E-13,1.810086E-19,1.053407E-20,4.88798E-22,6.670354E-24,3.93023E-23,6.896728E-29,2.519552E-30,3.80219E-36,1.543662E-38,2.876854E-20,3.999693E-21,8.890545E-28,1.544944E-29,4.541714E-27,3.332442E-26,3.595152E-12,2.267778E-24,6404085,1.483947,52765740,1037.813
0.03,1,2410.344,1.367833,0.9447764,1.799106E-22,0,5.557827E-05,0.0001723657,0.0008727664,0.01874603,0.0005798255,0.001294152,1.414502E-07,8.417364E-10,0.003284583,0.03021813,1.166691E-15,5.90755E-18,4.676904E-19,3.498485E-20,1.767358E-19,3.491771E-21,3.178933E-10,2.128954E-13,1.777108E-19,1.032926E-20,4.812602E-22,6.587283E-24,3.885522E-23,6.748257E-29,2.469108E-30,3.688234E-36,1.500979E-38,2.847821E-20,3.962346E-21,8.724018E-28,1.503284E-29,4.459533E-27,3.278278E-26,3.58752E-12,2.246719E-24,6404153,1.483929,52765760,1031.902
0.0304,1,2410.74,1.368039,0.9447892,1.799131E-22,0,5.531275E-05,0.0001708424,0.0008671018,0.01873985,0.0005784771,0.001295877,1.408282E-07,8.366549E-10,0.003266431,0.03023673,1.158967E-15,5.840765E-18,4.632613E-19,3.465525E-20,1.745853E-19,3.457128E-21,3.136159E-10,2.108403E-13,1.745538E-19,1.013337E-20,4.740265E-22,6.507055E-24,3.842338E-23,6.606477E-29,2.420912E-30,3.58046E-36,1.460525E-38,2.81974E-20,3.926259E-21,8.564686E-28,1.463806E-29,4.38085E-27,3.226412E-26,3.580173E-12,2.226393E-24,6404219,1.483912,52765780,1026.168
0.0308,1,2411.123,1.368239,0.9448017,1.799154E-22,0,5.50547E-05,0.0001693699,0.0008616161,0.01873385,0.0005771631,0.001297551,1.402259E-07,8.317296E-10,0.003248819,0.03025479,1.15145E-15,5.776498E-18,4.589879E-19,3.433715E-20,1.725147E-19,3.423697E-21,3.095011E-10,2.088545E-13,1.7153E-19,9.945921E-21,4.670814E-22,6.429557E-24,3.800614E-23,6.471012E-29,2.374839E-30,3.478448E-36,1.422152E-38,2.792574E-20,3.891381E-21,8.412158E-28,1.426366E-29,4.305479E-27,3.176719E-26,3.573097E-12,2.206771E-24,6404283,1.483896,52765800,1020.605
0.0312,1,2411.495,1.368433,0.9448137,1.799177E-22,0,5.480389E-05,0.0001679462,0.0008563025,0.01872802,0.0005758825,0.001299176,1.396428E-07,8.269549E-10,0.003231727,0.0302723,1.144134E-15,5.714628E-18,4.548635E-19,3.403006E-20,1.705201E-19,3.391426E-21,3.055412E-10,2.06935E-13,1.686324E-19,9.766449E-21,4.604106E-22,6.354677E-24,3.760292E-23,6.34151E-29,2.330771E-30,3.381812E-36,1.385726E-38,2.766288E-20,3.857661E-21,8.266067E-28,1.390831E-29,4.233243E-27,3.129084E-26,3.56628E-12,2.187821E-24,6404345,1.483879,52765810,1015.207
0.0316,1,2411.856,1.368621,0.9448254,1.799199E-22,0,5.456007E-05,0.0001665693,0.0008511544,0.01872237,0.0005746345,0.001300754,1.390779E-07,8.223251E-10,0.003215137,0.03028931,1.137014E-15,5.655045E-18,4.508817E-19,3.373351E-20,1.685981E-19,3.360266E-21,3.017287E-10,2.050791E-13,1.658543E-19,9.594532E-21,4.540006E-22,6.282311E-24,3.721315E-23,6.217645E-29,2.288597E-30,3.290198E-36,1.351124E-38,2.740848E-20,3.825052E-21,8.126071E-28,1.357078E-29,4.163979E-27,3.083398E-26,3.559708E-12,2.169516E-24,6404405,1.483864,52765830,1009.967
0.032,1,2412.207,1.368803,0.9448367,1.799221E-22,0,5.432303E-05,0.0001652373,0.0008461656,0.01871687,0.000573418,0.001302286,1.385306E-07,8.178351E-10,0.003199031,0.03030582,1.130083E-15,5.597641E-18,4.470367E-19,3.344707E-20,1.667455E-19,3.330169E-21,2.98057E-10,2.032843E-13,1.631895E-19,9.429769E-21,4.478388E-22,6.212359E-24,3.683631E-23,6.099109E-29,2.248216E-30,3.203278E-36,1.318229E-38,2.71622E-20,3.79351E-21,7.991851E-28,1.324995E-29,4.097532E-27,3.039561E-26,3.55337E-12,2.15183E-24,6404464,1.483849,52765840,1004.88
0.0324,1,2412.546,1.36898,0.9448477,1.799242E-22,0,5.409255E-05,0.0001639484,0.0008413301,0.01871154,0.0005722323,0.001303775,1.380004E-07,8.134798E-10,0.003183392,0.03032185,1.123337E-15,5.542318E-18,4.433228E-19,3.317033E-20,1.64959E-19,3.301089E-21,2.945195E-10,2.015482E-13,1.606323E-19,9.271788E-21,4.41913E-22,6.144727E-24,3.647187E-23,5.985619E-29,2.209531E-30,3.12075E-36,1.286937E-38,2.692376E-20,3.762992E-21,7.863106E-28,1.294477E-29,4.03376E-27,2.997477E-26,3.547254E-12,2.134736E-24,6404520,1.483834,52765860,999.9417
0.0328,1,2412.876,1.369152,0.9448584,1.799262E-22,0,5.386843E-05,0.000162701,0.0008366423,0.01870635,0.0005710766,0.00130522,1.374864E-07,8.092544E-10,0.003168206,0.03033741,1.11677E-15,5.488982E-18,4.397344E-19,3.290288E-20,1.632359E-19,3.272985E-21,2.911102E-10,1.998685E-13,1.581773E-19,9.12024E-21,4.362122E-22,6.079323E-24,3.611936E-23,5.876905E-29,2.172453E-30,3.042337E-36,1.257149E-38,2.669284E-20,3.733458E-21,7.739558E-28,1.265428E-29,3.972528E-27,2.957058E-26,3.541351E-12,2.11821E-24,6404575,1.48382,52765870,995.1461
0.0332,1,2413.197,1.369318,0.9448688,1.799282E-22,0,5.365048E-05,0.0001614934,0.0008320967,0.01870131,0.00056995,0.001306624,1.369882E-07,8.051543E-10,0.003153456,0.03035253,1.110378E-15,5.437544E-18,4.362666E-19,3.264435E-20,1.615732E-19,3.245817E-21,2.878233E-10,1.982428E-13,1.558193E-19,8.974797E-21,4.307257E-22,6.01606E-24,3.577831E-23,5.772719E-29,2.136899E-30,2.967781E-36,1.228775E-38,2.646918E-20,3.704869E-21,7.620944E-28,1.237759E-29,3.913708E-27,2.918221E-26,3.53565E-12,2.10223E-24,6404629,1.483806,52765880,990.4886
0.0336,1,2413.508,1.36948,0.9448788,1.799301E-22,0,5.343848E-05,0.0001603241,0.0008276883,0.01869642,0.0005688517,0.001307989,1.365052E-07,8.011752E-10,0.003139129,0.03036721,1.104156E-15,5.387921E-18,4.329143E-19,3.239439E-20,1.599685E-19,3.219547E-21,2.846534E-10,1.966693E-13,1.535536E-19,8.835152E-21,4.254436E-22,5.954856E-24,3.544827E-23,5.672825E-29,2.10279E-30,2.896844E-36,1.20173E-38,2.625249E-20,3.677189E-21,7.507016E-28,1.211387E-29,3.857182E-27,2.880888E-26,3.530142E-12,2.086774E-24,6404681,1.483792,52765900,985.9646
0.034,1,2413.809,1.369637,0.9448886,1.79932E-22,0,5.323228E-05,0.0001591916,0.000823412,0.01869166,0.0005677811,0.001309315,1.360368E-07,7.973129E-10,0.003125209,0.03038148,1.098098E-15,5.340033E-18,4.296731E-19,3.215265E-20,1.584191E-19,3.194137E-21,2.815953E-10,1.951457E-13,1.513756E-19,8.701018E-21,4.203564E-22,5.895632E-24,3.512884E-23,5.577005E-29,2.070052E-30,2.829307E-36,1.175936E-38,2.604254E-20,3.650383E-21,7.397544E-28,1.186234E-29,3.802839E-27,2.844985E-26,3.52482E-12,2.07182E-24,6404731,1.483779,52765910,981.5696
0.0344,1,2414.103,1.36979,0.9448981,1.799338E-22,0,5.303168E-05,0.0001580945,0.0008192632,0.01868704,0.0005667372,0.001310603,1.355825E-07,7.935633E-10,0.003111684,0.03039534,1.092201E-15,5.293805E-18,4.265384E-19,3.191881E-20,1.569227E-19,3.169554E-21,2.786442E-10,1.936702E-13,1.492811E-19,8.572124E-21,4.154552E-22,5.838313E-24,3.481959E-23,5.485051E-29,2.038617E-30,2.764964E-36,1.15132E-38,2.583906E-20,3.624419E-21,7.29231E-28,1.162231E-29,3.750574E-27,2.810444E-26,3.519674E-12,2.05735E-24,6404780,1.483767,52765920,977.2993
0.0348,1,2414.388,1.369938,0.9449073,1.799355E-22,0,5.283652E-05,0.0001570315,0.0008152374,0.01868254,0.0005657196,0.001311856,1.351418E-07,7.899225E-10,0.003098541,0.03040881,1.086459E-15,5.249167E-18,4.235061E-19,3.169256E-20,1.554772E-19,3.145766E-21,2.757955E-10,1.922411E-13,1.472662E-19,8.448214E-21,4.107317E-22,5.782826E-24,3.452016E-23,5.396771E-29,2.008419E-30,2.703627E-36,1.127816E-38,2.564183E-20,3.599263E-21,7.19111E-28,1.139311E-29,3.700287E-27,2.7772E-26,3.514697E-12,2.043344E-24,6404828,1.483754,52765930,973.1497
0.0352,1,2414.664,1.370082,0.9449162,1.799372E-22,0,5.264663E-05,0.0001560014,0.0008113302,0.01867817,0.0005647273,0.001313073,1.347143E-07,7.86387E-10,0.003085767,0.0304219,1.080869E-15,5.20605E-18,4.205721E-19,3.14736E-20,1.540804E-19,3.122741E-21,2.730448E-10,1.908566E-13,1.453271E-19,8.32905E-21,4.061779E-22,5.729103E-24,3.423017E-23,5.311982E-29,1.979399E-30,2.64512E-36,1.105359E-38,2.545062E-20,3.574887E-21,7.093752E-28,1.117412E-29,3.651886E-27,2.745192E-26,3.509882E-12,2.029785E-24,6404874,1.483742,52765940,969.1169
0.0356,1,2414.933,1.370222,0.9449249,1.799389E-22,0,5.246185E-05,0.0001550029,0.0008075376,0.01867392,0.0005637599,0.001314257,1.342993E-07,7.829532E-10,0.00307335,0.03043463,1.075426E-15,5.164392E-18,4.177326E-19,3.126166E-20,1.527303E-19,3.100449E-21,2.70388E-10,1.895149E-13,1.434602E-19,8.214406E-21,4.017864E-22,5.677078E-24,3.394927E-23,5.230514E-29,1.951498E-30,2.58928E-36,1.083892E-38,2.526522E-20,3.551261E-21,7.000054E-28,1.096478E-29,3.605284E-27,2.714363E-26,3.505223E-12,2.016655E-24,6404919,1.483731,52765950,965.1971
0.036,1,2415.194,1.370358,0.9449334,1.799405E-22,0,5.228203E-05,0.0001540348,0.0008038557,0.01866979,0.0005628165,0.001315408,1.338967E-07,7.796176E-10,0.003061279,0.030447,1.070126E-15,5.124133E-18,4.149841E-19,3.105647E-20,1.51425E-19,3.078862E-21,2.678212E-10,1.882146E-13,1.416623E-19,8.10407E-21,3.9755E-22,5.626688E-24,3.367713E-23,5.152205E-29,1.924664E-30,2.535953E-36,1.06336E-38,2.508542E-20,3.528359E-21,6.909845E-28,1.076454E-29,3.560397E-27,2.684659E-26,3.500712E-12,2.003938E-24,6404963,1.483719,52765960,961.3865
0.0364,1,2415.448,1.37049,0.9449416,1.799421E-22,0,5.210703E-05,0.0001530961,0.0008002805,0.01866577,0.0005618967,0.001316528,1.335058E-07,7.76377E-10,0.003049543,0.03045903,1.064965E-15,5.085213E-18,4.12323E-19,3.085777E-20,1.501627E-19,3.057954E-21,2.653407E-10,1.869542E-13,1.399302E-19,7.997841E-21,3.934621E-22,5.577873E-24,3.341343E-23,5.076905E-29,1.898846E-30,2.484999E-36,1.043711E-38,2.491102E-20,3.506152E-21,6.822965E-28,1.057291E-29,3.517147E-27,2.656028E-26,3.496344E-12,1.991619E-24,6405005,1.483708,52765960,957.6819
0.0368,1,2415.695,1.370619,0.9449496,1.799436E-22,0,5.193669E-05,0.0001521858,0.0007968086,0.01866186,0.0005609997,0.001317617,1.331263E-07,7.732283E-10,0.003038131,0.03047072,1.05994E-15,5.04758E-18,4.097461E-19,3.066532E-20,1.489417E-19,3.037699E-21,2.62943E-10,1.857321E-13,1.382609E-19,7.895531E-21,3.895162E-22,5.530575E-24,3.315785E-23,5.004471E-29,1.873995E-30,2.436286E-36,1.0249E-38,2.474184E-20,3.484618E-21,6.739263E-28,1.038943E-29,3.475461E-27,2.628423E-26,3.492112E-12,1.979683E-24,6405047,1.483698,52765970,954.0797
0.0372,1,2415.935,1.370744,0.9449574,1.799451E-22,0,5.177089E-05,0.0001513027,0.0007934364,0.01865806,0.000560125,0.001318676,1.327578E-07,7.701685E-10,0.003027033,0.03048209,1.055045E-15,5.011182E-18,4.072501E-19,3.047888E-20,1.477604E-19,3.018073E-21,2.606246E-10,1.84547E-13,1.366516E-19,7.796961E-21,3.857064E-22,5.48474E-24,3.291011E-23,4.934768E-29,1.850068E-30,2.38969E-36,1.00688E-38,2.457769E-20,3.463731E-21,6.658593E-28,1.021365E-29,3.435269E-27,2.601797E-26,3.488013E-12,1.968115E-24,6405087,1.483687,52765980,950.5768
0.0376,1,2416.168,1.370865,0.9449649,1.799465E-22,0,5.160948E-05,0.000150446,0.0007901606,0.01865436,0.000559272,0.001319706,1.324E-07,7.671947E-10,0.00301624,0.03049315,1.050279E-15,4.975969E-18,4.04832E-19,3.029824E-20,1.466171E-19,2.999052E-21,2.583824E-10,1.833977E-13,1.350997E-19,7.701964E-21,3.820269E-22,5.440314E-24,3.266993E-23,4.86767E-29,1.827021E-30,2.345096E-36,9.896098E-39,2.44184E-20,3.443469E-21,6.580822E-28,1.004518E-29,3.396505E-27,2.576108E-26,3.48404E-12,1.956903E-24,6405126,1.483677,52765990,947.1701
0.038,1,2416.395,1.370983,0.9449723,1.799479E-22,0,5.145234E-05,0.0001496146,0.0007869781,0.01865076,0.0005584401,0.001320708,1.320525E-07,7.643042E-10,0.003005741,0.03050391,1.045637E-15,4.941894E-18,4.024891E-19,3.012318E-20,1.455104E-19,2.980614E-21,2.562135E-10,1.822827E-13,1.336027E-19,7.610379E-21,3.784723E-22,5.397247E-24,3.243703E-23,4.803056E-29,1.804815E-30,2.302397E-36,9.730512E-39,2.426381E-20,3.42381E-21,6.505822E-28,9.883635E-30,3.359107E-27,2.551316E-26,3.480188E-12,1.946033E-24,6405164,1.483667,52765990,943.8566
0.0384,1,2416.616,1.371098,0.9449794,1.799493E-22,0,5.129935E-05,0.0001488079,0.0007838857,0.01864725,0.0005576288,0.001321684,1.317149E-07,7.614942E-10,0.002995528,0.03051438,1.041115E-15,4.908914E-18,4.002184E-19,2.99535E-20,1.44439E-19,2.962738E-21,2.541148E-10,1.81201E-13,1.321581E-19,7.522057E-21,3.750376E-22,5.355491E-24,3.221117E-23,4.740815E-29,1.783412E-30,2.261493E-36,9.571674E-39,2.411375E-20,3.404732E-21,6.43347E-28,9.728658E-30,3.323016E-27,2.527381E-26,3.476453E-12,1.935492E-24,6405201,1.483658,52766000,940.6334
0.0388,1,2416.83,1.37121,0.9449863,1.799506E-22,0,5.115038E-05,0.0001480247,0.0007808806,0.01864385,0.0005568375,0.001322633,1.31387E-07,7.587623E-10,0.002985593,0.03052456,1.036711E-15,4.876986E-18,3.980175E-19,2.9789E-20,1.434014E-19,2.945403E-21,2.520837E-10,1.801513E-13,1.307637E-19,7.436856E-21,3.717176E-22,5.314999E-24,3.199208E-23,4.680839E-29,1.762776E-30,2.22229E-36,9.419242E-39,2.396807E-20,3.386216E-21,6.363652E-28,9.579914E-30,3.288177E-27,2.504267E-26,3.472831E-12,1.92527E-24,6405237,1.483648,52766010,937.4977
0.0392,1,2417.039,1.371318,0.9449931,1.799519E-22,0,5.100532E-05,0.0001472645,0.0007779599,0.01864053,0.0005560657,0.001323556,1.310684E-07,7.561059E-10,0.002975926,0.03053447,1.032422E-15,4.846069E-18,3.958837E-19,2.96295E-20,1.423964E-19,2.928591E-21,2.501176E-10,1.791327E-13,1.294175E-19,7.354639E-21,3.68508E-22,5.275728E-24,3.177955E-23,4.623027E-29,1.742873E-30,2.184699E-36,9.272893E-39,2.382663E-20,3.368243E-21,6.29626E-28,9.437092E-30,3.254536E-27,2.48194E-26,3.469316E-12,1.915355E-24,6405272,1.483639,52766010,934.4469
0.0396,1,2417.242,1.371424,0.9449997,1.799531E-22,0,5.086406E-05,0.0001465264,0.0007751208,0.0186373,0.000555313,0.001324455,1.307587E-07,7.535227E-10,0.002966519,0.03054411,1.028243E-15,4.816125E-18,3.938147E-19,2.947482E-20,1.414227E-19,2.912282E-21,2.482139E-10,1.781439E-13,1.281173E-19,7.27528E-21,3.654041E-22,5.237634E-24,3.157333E-23,4.567283E-29,1.723672E-30,2.148637E-36,9.132325E-39,2.368928E-20,3.350794E-21,6.23119E-28,9.299897E-30,3.222042E-27,2.460367E-26,3.465907E-12,1.905736E-24,6405306,1.48363,52766020,931.4784
0.04,1,2417.439,1.371527,0.9450061,1.799544E-22,0,5.072648E-05,0.0001458096,0.0007723608,0.01863416,0.0005545788,0.00132533,1.304578E-07,7.510104E-10,0.002957365,0.03055349,1.024172E-15,4.787117E-18,3.918082E-19,2.932479E-20,1.404793E-19,2.89646E-21,2.463703E-10,1.771839E-13,1.268613E-19,7.198657E-21,3.624018E-22,5.200676E-24,3.137321E-23,4.513518E-29,1.705142E-30,2.114029E-36,8.997256E-39,2.355588E-20,3.33385E-21,6.168346E-28,9.168054E-30,3.190649E-27,2.439517E-26,3.462597E-12,1.896402E-24,6405339,1.483622,52766020,928.5897
